Time ns, Voltage uV
514.0394366197183, 985.3800475059379
514.0394366197183, 968.8361045130637
514.0394366197183, 952.2921615201899
514.0394366197183, 937.8162114014249
513.6390342052314, 919.2042755344414
514.1729040912139, 737.2209026128262
514.0394366197183, 716.5409738717335
513.6390342052314, 708.2690023752966
514.0394366197183, 679.317102137767
514.0394366197183, 662.7731591448928
514.0394366197183, 650.3652019002375
513.6390342052314, 563.5095011876483
513.6390342052314, 546.9655581947741
513.6390342052314, 133.36698337292137
513.6390342052314, 116.82304038004713
514.0394366197183, 100.27909738717335
513.6390342052314, 38.23931116389531
514.0394366197183, -3.1205463182895983
514.0394366197183, -19.66448931116429
514.0394366197183, -36.20843230403807
514.0394366197183, -50.68438242280263
513.6390342052314, -61.02434679334965
513.6390342052314, -230.59976247030863
513.6390342052314, -247.14370546318332
514.0394366197183, -259.55166270783866
514.4398390342053, 3657.2268408551063
514.4398390342053, 3640.6828978622325
514.4398390342053, 3628.2749406175767
514.4398390342053, 3607.595011876484
514.8402414486922, 3516.6033254156764
514.8402414486922, 3500.0593824228026
514.8402414486922, 3485.5834323040376
514.4398390342053, 3471.1074821852726
514.8402414486922, 3446.2915676959615
514.8402414486922, 3115.4127078384795
514.4398390342053, 2883.7975059382416
514.4398390342053, 2565.3266033254154
514.4398390342053, 2548.782660332541
514.8402414486922, 2530.170724465558
514.4398390342053, 2515.6947743467927
514.4398390342053, 2478.470902612826
514.4398390342053, 2391.615201900237
514.8402414486922, 2335.779394299287
514.4398390342053, 2321.303444180522
514.4398390342053, 2085.552256532066
514.8402414486922, 2048.3283847980993
514.4398390342053, 2011.1045130641328
514.4398390342053, 1998.696555819477
514.8402414486922, 1980.0846199524935
514.8402414486922, 1940.7927553444179
514.8402414486922, 1862.2090261282656
514.4398390342053, 1808.4412114014249
514.4398390342053, 1663.6817102137766
514.8402414486922, 1643.001781472684
514.8402414486922, 1626.4578384798097
514.9737089201878, 1567.1753760886772
514.8402414486922, 1432.066508313539
514.8402414486922, 1415.5225653206649
514.8402414486922, 1270.7630641330165
514.8402414486922, 1250.0831353919239
514.8402414486922, 1235.6071852731588
514.8402414486922, 1212.859263657957
514.8402414486922, 1146.6834916864605
514.9737089201878, 1084.6437054631824
514.4398390342053, 1068.0997624703086
514.4398390342053, 906.7963182897861
514.8402414486922, 695.8610451306413
514.8402414486922, 371.1861638954865
514.4398390342053, 356.71021377672196
514.4398390342053, 340.1662707838477
514.8402414486922, 319.48634204275504
515.2406438631791, 3425.611638954869
515.641046277666, 3404.931710213776
515.641046277666, 3388.387767220902
515.2406438631791, 3380.115795724465
515.2406438631791, 3318.0760095011874
515.2406438631791, 3301.532066508313
515.641046277666, 3276.716152019002
515.2406438631791, 3090.5967933491684
515.2406438631791, 2602.550475059382
515.641046277666, 2581.8705463182896
515.2406438631791, 2370.9352731591443
515.2406438631791, 2288.215558194774
515.641046277666, 1920.1128266033252
515.641046277666, 1907.7048693586694
515.2406438631791, 1845.6650831353918
515.641046277666, 1787.7612826603322
515.2406438631791, 1700.905581947743
515.2406438631791, 1684.3616389548692
515.7745137491617, 1605.777909738717
515.2406438631791, 1477.562351543943
515.2406438631791, 1192.1793349168643
515.641046277666, 1126.0035629453678
515.641046277666, 1109.459619952494
515.7745137491617, 1051.5558194774344
515.641046277666, 1006.0599762470306
515.2406438631791, 985.3800475059379
515.2406438631791, 968.8361045130637
515.641046277666, 948.1561757719714
515.2406438631791, 939.8842042755341
515.641046277666, 890.2523752969119
515.641046277666, 728.9489311163893
515.641046277666, 712.4049881235151
515.641046277666, 679.317102137767
515.641046277666, 662.7731591448928
515.641046277666, 648.2972090261283
515.2406438631791, 302.94239904988126
515.2406438631791, 141.6389548693587
515.641046277666, 120.95902612826603
515.641046277666, 104.4150831353918
515.7745137491617, -15.528503562945843
515.2406438631791, -27.93646080760118
515.641046277666, -54.82036817102198
515.641046277666, -259.55166270783866
516.0414486921529, 3578.6431116389545
516.0414486921529, 3549.691211401425
516.0414486921529, 3533.1472684085506
516.4418511066399, 3512.467339667458
516.4418511066399, 3495.9233966745837
516.4418511066399, 3481.4474465558187
516.0414486921529, 3471.1074821852726
516.0414486921529, 3260.172209026128
516.4418511066399, 2871.389548693586
516.4418511066399, 2834.1656769596193
516.4418511066399, 2819.6897268408547
516.4418511066399, 2532.2387173396673
516.0414486921529, 2445.383016627078
516.0414486921529, 2350.255344418052
516.0414486921529, 2337.8473871733963
516.0414486921529, 2321.303444180522
516.4418511066399, 2122.776128266033
516.4418511066399, 2108.300178147268
516.0414486921529, 2044.1923990498808
516.4418511066399, 2029.7164489311162
516.4418511066399, 2015.2404988123512
516.0414486921529, 1969.7446555819474
516.4418511066399, 1949.0647268408547
516.4418511066399, 1932.5207838479805
516.4418511066399, 1771.217339667458
516.4418511066399, 1736.0614608076007
516.4418511066399, 1583.029988123515
516.0414486921529, 1465.154394299287
516.4418511066399, 1448.6104513064129
516.5753185781355, 1407.2505938242275
516.0414486921529, 1394.8426365795722
516.4418511066399, 1262.4910926365792
516.4418511066399, 1248.0151425178146
516.0414486921529, 1237.675178147268
516.0414486921529, 1175.63539192399
516.4418511066399, 1092.9156769596198
516.4418511066399, 1076.3717339667455
516.0414486921529, 1026.7399049881233
516.4418511066399, 927.4762470308788
516.5753185781355, 872.3297703879648
516.4418511066399, 695.8610451306413
516.4418511066399, 631.753266033254
516.0414486921529, 546.9655581947741
516.0414486921529, 530.4216152018998
516.0414486921529, 513.8776722090261
516.4418511066399, 499.40172209026105
516.4418511066399, 371.1861638954865
516.4418511066399, 315.3503562945366
516.4418511066399, 83.73515439429912
516.4418511066399, 71.32719714964333
516.4418511066399, -40.344418052256515
516.0414486921529, -73.43230403800499
516.4418511066399, -87.90825415676954
516.0414486921529, -230.59976247030863
516.0414486921529, -247.14370546318332
516.8422535211267, 3450.42755344418
516.8422535211267, 3433.8836104513057
516.8422535211267, 3421.4756532066503
517.3761234071094, 3400.7957244655577
517.2426559356137, 3338.7559382422796
516.8422535211267, 3239.492280285035
516.8422535211267, 3210.5403800475056
517.2426559356137, 3191.928444180522
516.8422535211267, 3173.3165083135386
516.8422535211267, 2577.734560570071
516.8422535211267, 2561.1906175771965
516.8422535211267, 2412.2951306413297
516.8422535211267, 2271.6716152019
517.2426559356137, 1998.696555819477
517.3761234071094, 1913.219517022961
517.2426559356137, 1824.9851543942991
517.2426559356137, 1812.5771971496433
517.2426559356137, 1787.7612826603322
516.8422535211267, 1754.6733966745842
516.8422535211267, 1667.817695961995
517.2426559356137, 1643.001781472684
517.2426559356137, 1626.4578384798097
517.2426559356137, 1609.9138954869354
516.8422535211267, 1564.4180522565316
517.2426559356137, 1547.8741092636578
517.2426559356137, 1531.3301662707836
517.2426559356137, 1487.902315914489
517.2426559356137, 1432.066508313539
517.2426559356137, 1192.1793349168643
517.2426559356137, 1109.459619952494
517.2426559356137, 1059.8277909738713
517.2426559356137, 1043.2838479809975
517.2426559356137, 1010.195961995249
516.8422535211267, 944.0201900237525
516.8422535211267, 910.9323040380045
517.2426559356137, 894.3883610451303
517.2426559356137, 679.317102137767
517.2426559356137, 662.7731591448928
517.2426559356137, 646.2292161520186
517.2426559356137, 480.7897862232776
516.8422535211267, 468.38182897862225
516.8422535211267, 298.80641330166236
517.2426559356137, 133.36698337292137
517.2426559356137, 100.27909738717335
517.2426559356137, 42.375296912113754
517.2426559356137, 27.899346793349196
517.2426559356137, -54.82036817102198
516.8422535211267, -218.1918052256533
517.6430583501007, 3508.3313539192395
517.6430583501007, 3491.7874109263653
518.0434607645875, 3473.175475059382
517.6430583501007, 3318.0760095011874
517.6430583501007, 2858.981591448931
517.6430583501007, 2528.1027315914484
518.0434607645875, 2395.751187648456
518.0434607645875, 2358.527315914489
517.6430583501007, 2337.8473871733963
518.0434607645875, 2296.487529691211
518.1769282360832, 2253.7490102929532
518.0434607645875, 2110.3681710213773
517.6430583501007, 1936.656769596199
517.6430583501007, 1887.0249406175767
517.6430583501007, 1874.6169833729214
518.0434607645875, 1715.381532066508
517.6430583501007, 1589.2339667458427
518.1769282360832, 1517.543547110055
517.6430583501007, 1448.6104513064129
518.1769282360832, 1407.2505938242275
517.6430583501007, 1394.8426365795722
518.0434607645875, 1349.3467933491684
518.0434607645875, 1243.8791567695957
517.6430583501007, 1225.2672209026127
518.0434607645875, 1208.7232779097385
518.1769282360832, 1092.9156769596198
518.0434607645875, 1072.235748218527
518.1769282360832, 1026.7399049881233
518.1769282360832, 995.0306809184481
518.0434607645875, 884.0483966745842
518.0434607645875, 695.8610451306413
518.0434607645875, 629.6852731591448
518.0434607645875, 497.3337292161518
517.6430583501007, 369.1181710213773
518.0434607645875, 87.87114014251756
517.6430583501007, -7.2565320665080435
518.0434607645875, -27.93646080760118
518.0434607645875, -44.48040380047496
518.0434607645875, -83.7722684085511
518.1769282360832, -229.22110055423673
518.8442655935614, 3409.067695961995
518.8442655935614, 3392.523752969121
518.8442655935614, 3378.0478028503558
518.4438631790745, 3359.4358669833723
518.8442655935614, 3338.7559382422796
518.8442655935614, 3303.6000593824224
518.8442655935614, 3142.2966152019
518.4438631790745, 2838.3016627078377
518.4438631790745, 2825.8937054631824
518.4438631790745, 2780.3978622327786
518.4438631790745, 2230.3117577197145
518.8442655935614, 2093.824228028503
518.8442655935614, 2079.3482779097385
518.8442655935614, 2002.8325415676954
518.8442655935614, 1978.0166270783843
518.977733065057, 1779.4893111638953
518.4438631790745, 1630.593824228028
518.8442655935614, 1614.0498812351539
518.977733065057, 1572.690023752969
518.4438631790745, 1560.2820665083132
518.8442655935614, 1543.738123515439
518.4438631790745, 1485.8343230403798
518.8442655935614, 1382.4346793349164
518.977733065057, 1192.1793349168643
518.8442655935614, 1051.5558194774344
518.8442655935614, 898.5243467933487
518.977733065057, 870.9511084718924
518.8442655935614, 679.317102137767
518.8442655935614, 662.7731591448928
518.8442655935614, 646.2292161520186
518.977733065057, 480.7897862232776
518.8442655935614, 464.2458432304038
518.4438631790745, 356.71021377672196
518.8442655935614, 336.0302850356293
518.4438631790745, 315.3503562945366
518.4438631790745, 302.94239904988126
518.8442655935614, 116.82304038004713
518.8442655935614, 100.27909738717335
519.2446680080483, 3318.0760095011874
519.2446680080483, 3284.988123515439
519.6450704225352, 3256.0362232779094
519.6450704225352, 3117.4807007125887
519.2446680080483, 2983.0611638954865
519.6450704225352, 2387.4792161520186
519.2446680080483, 2296.487529691211
519.6450704225352, 2060.736342042755
519.6450704225352, 2044.1923990498808
519.6450704225352, 2031.7844418052255
519.6450704225352, 1802.2372327790972
519.6450704225352, 1750.5374109263653
519.2446680080483, 1738.12945368171
519.6450704225352, 1721.5855106888357
519.6450704225352, 1705.0415676959615
519.6450704225352, 1688.4976247030877
519.6450704225352, 1597.50593824228
519.6450704225352, 1498.2422802850351
519.6450704225352, 1359.6867577197145
519.2446680080483, 1233.5391923990496
519.6450704225352, 1212.859263657957
519.7785378940308, 1167.3634204275531
519.6450704225352, 1082.5757125890732
519.6450704225352, 1063.9637767220902
519.7785378940308, 1036.3905384006334
519.6450704225352, 1014.3319477434675
519.6450704225352, 999.8559976247029
519.2446680080483, 985.3800475059379
519.2446680080483, 968.8361045130637
519.6450704225352, 935.7482185273157
519.6450704225352, 919.2042755344414
519.2446680080483, 695.8610451306413
519.6450704225352, 629.6852731591448
519.6450704225352, 613.1413301662706
519.2446680080483, 505.6057007125887
519.6450704225352, 83.73515439429912
519.6450704225352, 67.19121140142488
519.6450704225352, 50.6472684085511
519.6450704225352, 34.10332541567686
519.6450704225352, 21.695368171021073
519.6450704225352, -15.528503562945843
519.6450704225352, -30.0044536817104
519.2446680080483, -48.616389548693405
519.6450704225352, -85.84026128266032
519.2446680080483, -222.32779097387174
519.2446680080483, -234.73574821852708
520.0454728370221, 3433.8836104513057
520.0454728370221, 3375.9798099762465
520.0454728370221, 3363.571852731591
520.445875251509, 3338.7559382422796
520.445875251509, 3103.0047505938237
520.0454728370221, 2962.381235154394
520.0454728370221, 2949.9732779097385
520.445875251509, 2778.3298693586694
520.445875251509, 2370.9352731591443
520.0454728370221, 2337.8473871733963
520.0454728370221, 2284.079572446555
520.0454728370221, 2271.6716152019
520.445875251509, 2222.0397862232776
520.0454728370221, 2077.2802850356293
520.445875251509, 1986.2885985748217
520.0454728370221, 1969.7446555819474
520.0454728370221, 1957.3366983372916
520.445875251509, 1940.7927553444179
520.445875251509, 1669.8856888361042
520.0454728370221, 1618.1858669833728
520.0454728370221, 1580.9619952494058
520.0454728370221, 1564.4180522565316
520.445875251509, 1547.8741092636578
520.445875251509, 1535.466152019002
520.0454728370221, 1481.6983372921613
520.445875251509, 1390.7066508313537
520.445875251509, 1376.2307007125887
520.445875251509, 1341.0748218527315
520.445875251509, 1328.6668646080757
520.445875251509, 1188.0433491686458
520.445875251509, 948.1561757719714
520.5793427230047, 902.6603325415676
520.445875251509, 881.980403800475
520.445875251509, 863.3684679334915
520.5793427230047, 679.317102137767
520.445875251509, 658.6371733966744
520.0454728370221, 650.3652019002375
520.445875251509, 598.6653800475056
520.0454728370221, 518.0136579572445
520.445875251509, 344.30225653206617
520.445875251509, 329.8263064133016
520.445875251509, -247.14370546318332
520.445875251509, -259.55166270783866
520.846277665996, 3417.339667458432
520.846277665996, 3251.9002375296905
520.846277665996, 3235.3562945368167
520.846277665996, 3210.5403800475056
520.846277665996, 3198.1324228028498
520.846277665996, 3173.3165083135386
521.246680080483, 3119.548693586698
520.846277665996, 3086.46080760095
521.246680080483, 3074.052850356294
520.846277665996, 2916.88539192399
521.246680080483, 2896.2054631828973
520.846277665996, 2304.7595011876483
521.246680080483, 2248.923693586698
520.846277665996, 2164.1359857482184
521.246680080483, 2056.6003562945366
520.846277665996, 2048.3283847980993
520.846277665996, 1783.6252969121138
521.246680080483, 1729.8574821852726
520.846277665996, 1688.4976247030877
521.246680080483, 1465.154394299287
521.246680080483, 1450.678444180522
520.846277665996, 1436.2024940617575
521.246680080483, 1359.6867577197145
521.246680080483, 1167.3634204275531
520.846277665996, 1150.819477434679
520.846277665996, 1072.235748218527
521.3801475519786, 1052.9344813935072
521.246680080483, 1030.8758907363417
520.846277665996, 1022.6039192399048
521.246680080483, 927.4762470308788
520.846277665996, 844.756532066508
521.246680080483, 828.2125890736338
521.3801475519786, 629.6852731591448
521.246680080483, 609.0053444180521
521.3801475519786, 581.4321060965954
520.846277665996, 505.6057007125887
520.846277665996, 489.06175771971493
521.246680080483, 472.5178147268407
521.246680080483, 460.1098574821849
521.246680080483, 110.61906175771946
521.246680080483, 79.59916864608067
521.246680080483, 63.055225653206435
521.246680080483, 46.5112826603322
521.246680080483, 29.96733966745842
520.846277665996, 21.695368171021073
520.846277665996, -32.072446555819624
521.246680080483, -50.68438242280263
521.246680080483, -81.70427553444188
521.246680080483, -98.24821852731566
521.6470824949698, 3400.7957244655577
521.6470824949698, 3384.2517814726834
521.6470824949698, 3367.7078384798097
521.6470824949698, 3355.299881235154
521.6470824949698, 3338.7559382422796
521.6470824949698, 3309.80403800475
521.6470824949698, 3297.3960807600943
521.6470824949698, 3264.3081947743462
521.6470824949698, 2437.111045130641
521.6470824949698, 2399.8871733966744
521.6470824949698, 2383.3432304038
521.6470824949698, 2370.9352731591443
521.6470824949698, 2288.215558194774
521.6470824949698, 2226.175771971496
522.0474849094568, 2031.7844418052255
522.0474849094568, 2015.2404988123512
521.6470824949698, 2006.9685273159143
521.6470824949698, 1969.7446555819474
521.6470824949698, 1953.2007125890732
521.6470824949698, 1936.656769596199
522.0474849094568, 1918.044833729216
521.6470824949698, 1771.217339667458
522.0474849094568, 1713.3135391923988
521.6470824949698, 1700.905581947743
522.1809523809524, 1663.6817102137766
522.0474849094568, 1647.1377672209023
522.0474849094568, 1576.8260095011874
522.0474849094568, 1560.2820665083132
522.0474849094568, 1543.738123515439
521.6470824949698, 1531.3301662707836
522.0474849094568, 1516.8542161520186
522.0474849094568, 1494.1062945368167
522.0474849094568, 1477.562351543943
522.1809523809524, 1341.0748218527315
521.6470824949698, 1328.6668646080757
522.0474849094568, 1179.771377672209
522.1809523809524, 1135.654196357878
522.0474849094568, 1010.195961995249
522.0474849094568, 993.6520190023753
522.0474849094568, 960.5641330166268
522.0474849094568, 944.0201900237525
522.0474849094568, 913.0002969121138
522.1809523809524, 886.1163895486934
522.0474849094568, 865.4364608076007
521.6470824949698, 857.1644893111638
521.6470824949698, 687.5890736342039
522.0474849094568, 666.9091448931113
522.0474849094568, 654.5011876484559
521.6470824949698, 340.1662707838477
522.0474849094568, 319.48634204275504
522.0474849094568, 302.94239904988126
522.0474849094568, 286.398456057007
522.0474849094568, 271.922505938242
521.6470824949698, -222.32779097387174
521.6470824949698, -234.73574821852708
522.4478873239436, 3247.764251781472
522.8482897384306, 3212.608372921615
522.4478873239436, 3177.4524940617575
522.8482897384306, 3162.9765439429925
522.4478873239436, 3111.2767220902606
522.4478873239436, 3094.732779097387
522.4478873239436, 3078.1888361045126
522.8482897384306, 3057.50890736342
522.8482897384306, 3040.964964370546
522.8482897384306, 3024.4210213776714
522.4478873239436, 2850.7096199524935
522.4478873239436, 2424.703087885985
522.4478873239436, 2333.7114014251774
522.4478873239436, 2188.951900237529
522.8482897384306, 1994.5605700712586
522.8482897384306, 1895.296912114014
522.8482897384306, 1752.6054038004745
522.8482897384306, 1729.8574821852726
522.9817572099262, 1689.8762866191605
522.4478873239436, 1461.0184085510687
522.8482897384306, 1316.2589073634203
522.4478873239436, 1196.3153206650827
522.9817572099262, 1159.0914489311162
522.8482897384306, 1043.2838479809975
522.8482897384306, 1028.8078978622325
522.8482897384306, 979.1760688836102
522.8482897384306, 927.4762470308788
522.9817572099262, 836.4845605700712
522.8482897384306, 633.8212589073632
522.9817572099262, 606.2480205859065
522.4478873239436, 592.4614014251779
522.8482897384306, 501.46971496437027
522.4478873239436, 484.92577197149603
522.8482897384306, 102.34709026128257
522.4478873239436, 75.46318289786223
522.8482897384306, -15.528503562945843
522.8482897384306, -32.072446555819624
522.4478873239436, -44.48040380047496
522.8482897384306, -81.70427553444188
522.8482897384306, -96.18022565320643
522.8482897384306, -205.78384798099796
523.2486921529176, 3330.4839667458427
523.2486921529176, 3198.1324228028498
523.7825620389001, 3005.119754552652
523.2486921529176, 2317.1674584323036
523.6490945674044, 2296.487529691211
523.6490945674044, 2011.1045130641328
523.6490945674044, 1982.1526128266028
523.2486921529176, 1915.9768408551067
523.7825620389001, 1713.3135391923988
523.6490945674044, 1655.4097387173392
523.6490945674044, 1643.001781472684
523.6490945674044, 1626.4578384798097
523.6490945674044, 1543.738123515439
523.2486921529176, 1535.466152019002
523.6490945674044, 1506.5142517814725
523.6490945674044, 1492.0383016627075
523.6490945674044, 1475.4943586698332
523.6490945674044, 1448.6104513064129
523.6490945674044, 1432.066508313539
523.6490945674044, 1332.8028503562941
523.6490945674044, 1301.7829572446553
523.7825620389001, 1134.2755344418051
523.7825620389001, 1010.195961995249
523.6490945674044, 989.5160332541564
523.7825620389001, 960.5641330166268
523.6490945674044, 939.8842042755341
523.6490945674044, 915.068289786223
523.2486921529176, 877.8444180522561
523.6490945674044, 865.4364608076007
523.6490945674044, 815.8046318289785
523.2486921529176, 671.0451306413297
523.6490945674044, 654.5011876484559
523.7825620389001, 580.0534441805225
523.6490945674044, 338.0982779097385
523.2486921529176, 315.3503562945366
523.6490945674044, 298.80641330166236
523.6490945674044, 89.93913301662678
523.2486921529176, 58.91923990498799
523.2486921529176, 42.375296912113754
523.6490945674044, 23.763361045130296
523.2486921529176, -110.6561757719719
524.0494969818914, 3177.4524940617575
524.0494969818914, 3152.636579572446
524.0494969818914, 3136.092636579572
524.0494969818914, 3098.8687648456053
524.4498993963783, 3028.5570071258903
524.4498993963783, 2836.2336698337285
524.0494969818914, 2420.5671021377666
524.4498993963783, 2120.708135391924
524.4498993963783, 1994.5605700712586
524.0494969818914, 1899.4328978622325
524.4498993963783, 1736.0614608076007
524.4498993963783, 1667.817695961995
524.5833668678739, 1523.0581947743467
524.4498993963783, 1417.590558194774
524.0494969818914, 1316.2589073634203
524.0494969818914, 1159.0914489311162
524.4498993963783, 1111.5276128266032
524.0494969818914, 1035.0118764845602
524.4498993963783, 844.756532066508
524.4498993963783, 828.2125890736338
524.4498993963783, 681.3850950118763
524.4498993963783, 642.0932304038001
524.4498993963783, 617.277315914489
524.4498993963783, 600.7333729216148
524.0494969818914, 505.6057007125887
524.0494969818914, 489.06175771971493
524.0494969818914, 472.5178147268407
524.0494969818914, 460.1098574821849
524.5833668678739, -38.9657561361837
524.4498993963783, -85.84026128266032
524.0494969818914, -189.23990498812327
524.0494969818914, -205.78384798099796
525.2507042253521, 3012.013064133016
524.8503018108652, 2999.6051068883608
524.8503018108652, 2726.630047505938
525.2507042253521, 2393.6831947743467
524.8503018108652, 2370.9352731591443
524.8503018108652, 2292.3515439429925
524.8503018108652, 2275.8076009501183
524.8503018108652, 2089.6882422802846
525.2507042253521, 1980.0846199524935
525.2507042253521, 1872.5489904988121
524.8503018108652, 1858.0730403800471
525.2507042253521, 1709.1775534441804
525.2507042253521, 1696.7695961995246
525.3841716968477, 1648.5164291369751
524.8503018108652, 1622.3218527315912
525.2507042253521, 1607.8459026128262
525.2507042253521, 1498.2422802850351
525.2507042253521, 1483.7663301662706
525.2507042253521, 1467.2223871733963
524.8503018108652, 1448.6104513064129
524.8503018108652, 1432.066508313539
525.2507042253521, 1405.1826009501183
525.2507042253521, 1388.6386579572445
525.2507042253521, 1341.0748218527315
525.2507042253521, 1291.4429928741088
525.2507042253521, 1276.9670427553442
525.3841716968477, 1126.0035629453678
525.3841716968477, 1094.2943388756926
525.2507042253521, 1001.9239904988121
525.2507042253521, 985.3800475059379
525.2507042253521, 968.8361045130637
525.2507042253521, 952.2921615201899
525.2507042253521, 935.7482185273157
525.3841716968477, 912.3109659540773
525.2507042253521, 892.3203681710211
524.8503018108652, 877.8444180522561
525.3841716968477, 811.66864608076
525.2507042253521, 790.9887173396673
525.3841716968477, 664.1518210609661
525.2507042253521, 580.0534441805225
525.2507042253521, 563.5095011876483
524.8503018108652, 447.70190023752957
525.2507042253521, 429.0899643705461
525.2507042253521, 315.3503562945366
525.2507042253521, 46.5112826603322
524.8503018108652, 25.83135391923952
525.2507042253521, -104.45219714964423
525.2507042253521, -178.89994061757716
526.051509054326, 3069.9168646080752
526.051509054326, 3057.50890736342
525.6511066398391, 3028.5570071258903
525.6511066398391, 2978.925178147268
525.6511066398391, 2962.381235154394
526.051509054326, 2945.83729216152
526.051509054326, 2929.2933491686454
525.6511066398391, 2830.029691211401
526.051509054326, 2174.4759501187646
525.6511066398391, 2164.1359857482184
526.051509054326, 2118.6401425178146
526.051509054326, 2097.9602137767215
525.6511066398391, 1518.9222090261278
526.051509054326, 1324.5308788598572
526.051509054326, 1307.986935866983
526.051509054326, 1150.819477434679
525.6511066398391, 836.4845605700712
526.051509054326, 613.1413301662706
526.051509054326, 596.5973871733963
526.051509054326, 549.0335510688833
526.051509054326, 327.7583135391924
526.051509054326, 305.0103919239905
526.051509054326, -32.072446555819624
526.051509054326, -48.616389548693405
526.1849765258216, -89.97624703087877
526.051509054326, -193.37589073634263
526.4519114688129, 3156.7725653206644
526.8523138832998, 3088.528800475059
526.8523138832998, 2799.009798099762
526.4519114688129, 2784.533847980997
526.8523138832998, 2381.275237529691
526.8523138832998, 2145.5240498812345
526.8523138832998, 2083.484263657957
526.4519114688129, 2056.6003562945366
526.8523138832998, 1961.4726840855105
526.8523138832998, 1944.9287410926363
526.8523138832998, 1928.384798099762
526.8523138832998, 1911.8408551068878
526.4519114688129, 1870.480997624703
526.8523138832998, 1680.2256532066503
526.8523138832998, 1665.7497030878858
526.4519114688129, 1638.8657957244654
526.9857813547954, 1614.0498812351539
526.4519114688129, 1601.6419239904985
526.4519114688129, 1489.9703087885982
526.4519114688129, 1477.562351543943
526.8523138832998, 1448.6104513064129
526.8523138832998, 1432.066508313539
526.8523138832998, 1417.590558194774
526.8523138832998, 1291.4429928741088
526.8523138832998, 1276.9670427553442
526.8523138832998, 1130.1395486935862
526.8523138832998, 1113.5956057007124
526.4519114688129, 1105.323634204275
526.8523138832998, 1014.3319477434675
526.8523138832998, 997.7880047505937
526.8523138832998, 981.2440617577195
526.8523138832998, 964.7001187648452
526.8523138832998, 948.1561757719714
526.8523138832998, 931.6122327790972
526.8523138832998, 915.068289786223
526.8523138832998, 898.5243467933487
526.4519114688129, 890.2523752969119
526.9857813547954, 853.0285035629449
526.9857813547954, 819.9406175771969
526.8523138832998, 801.3286817102135
526.8523138832998, 671.0451306413297
526.8523138832998, 656.5691805225651
526.8523138832998, 580.0534441805225
526.8523138832998, 563.5095011876483
526.8523138832998, 50.6472684085511
526.8523138832998, 38.23931116389531
526.8523138832998, -63.09233966745887
526.4519114688129, -180.96793349168638
527.2527162977867, 3136.092636579572
527.6531187122737, 3069.9168646080752
527.6531187122737, 3057.50890736342
527.2527162977867, 3040.964964370546
527.2527162977867, 2937.5653206650827
527.6531187122737, 2923.0893705463177
527.2527162977867, 2908.613420427553
527.2527162977867, 2395.751187648456
527.2527162977867, 2255.127672209026
527.6531187122737, 2102.09619952494
527.6531187122737, 2037.9884204275531
527.6531187122737, 1820.8491686460802
527.6531187122737, 1808.4412114014249
527.6531187122737, 1593.3699524940616
527.2527162977867, 1576.8260095011874
527.6531187122737, 1465.154394299287
527.6531187122737, 1398.9786223277906
527.6531187122737, 1386.5706650831353
527.2527162977867, 1324.5308788598572
527.2527162977867, 1307.986935866983
527.6531187122737, 1264.5590855106884
527.2527162977867, 1092.9156769596198
527.2527162977867, 877.8444180522561
527.7865861837693, 629.6852731591448
527.6531187122737, 609.0053444180521
527.6531187122737, 592.4614014251779
527.7865861837693, 546.9655581947741
527.6531187122737, 530.4216152018998
527.6531187122737, 435.2939429928738
527.2527162977867, 414.6140142517811
527.6531187122737, 325.6903206650827
527.7865861837693, 83.73515439429912
527.2527162977867, 67.19121140142488
527.2527162977867, -32.072446555819624
527.2527162977867, -44.48040380047496
527.2527162977867, -81.70427553444188
527.2527162977867, -94.11223277909721
527.2527162977867, -156.1520190023757
527.2527162977867, -168.55997624703105
528.5873910127432, 2896.2054631828973
528.0535211267606, 2883.7975059382416
528.0535211267606, 2850.7096199524935
528.0535211267606, 2784.533847980997
528.4539235412475, 2157.9320071258903
528.0535211267606, 2139.320071258907
528.4539235412475, 2087.6202494061754
528.4539235412475, 2064.8723277909735
528.0535211267606, 2052.464370546318
528.4539235412475, 2015.2404988123512
528.5873910127432, 1911.8408551068878
528.4539235412475, 1837.3931116389545
528.4539235412475, 1785.693289786223
528.0535211267606, 1671.9536817102135
528.4539235412475, 1651.2737529691208
528.4539235412475, 1616.1178741092635
528.4539235412475, 1564.4180522565316
528.4539235412475, 1549.942102137767
528.5873910127432, 1448.6104513064129
528.4539235412475, 1429.9985154394294
528.0535211267606, 1415.5225653206649
528.0535211267606, 1283.1710213776719
528.0535211267606, 1126.0035629453678
528.4539235412475, 1105.323634204275
528.4539235412475, 1080.507719714964
528.4539235412475, 985.3800475059379
528.4539235412475, 968.8361045130637
528.4539235412475, 952.2921615201899
528.4539235412475, 935.7482185273157
528.4539235412475, 919.2042755344414
528.0535211267606, 902.6603325415676
528.0535211267606, 890.2523752969119
528.4539235412475, 861.3004750593823
528.4539235412475, 846.8245249406173
528.5873910127432, 803.3966745843227
528.4539235412475, 782.71674584323
528.4539235412475, 770.3087885985747
528.0535211267606, 671.0451306413297
528.4539235412475, 652.4331947743467
528.5873910127432, 571.7814726840852
528.4539235412475, 458.0418646080757
528.4539235412475, 302.94239904988126
528.0535211267606, 290.53444180522547
528.4539235412475, 271.922505938242
528.5873910127432, -56.888361045131205
528.8543259557345, 3098.8687648456053
529.2547283702213, 3071.984857482185
